fecha,ph,conductividad_us_cm,temperatura_agua_c,oxigeno_disuelto_mg_l,distancia_agua_m,profundidad_m,temperatura_aire_c,humedad_aire_pct,temperatura_sistema_c,voltaje_v,senal_csq
2026-09-02 22:36:13,,,,,0.57,0.93,15.03,75.96,14.75,8.31,30
2026-09-02 23:06:06,,,,,0.57,0.93,14.31,77.64,14.25,8.31,30
2026-09-02 23:36:00,,,,,0.57,0.93,13.78,81.31,13.75,8.32,30
2026-09-03 00:05:53,,,,,0.57,0.93,13.21,83.61,13,8.32,30
2026-09-03 00:35:44,,,,,0.57,0.93,12.74,85.36,12.5,8.31,30
2026-09-03 01:05:35,,,,,0.57,0.93,12.36,88.84,12,8.3,30
2026-09-03 01:35:28,,,,,0.57,0.93,12.18,89.89,11.75,8.32,30
2026-09-03 02:05:23,,,,,0.57,0.93,12.2,88.27,11.75,8.32,30
2026-09-03 02:35:16,,,,,0.57,0.92,11.97,89.1,11.75,8.32,30
2026-09-03 03:05:09,,,,,0.57,0.93,12.09,88.65,11.75,8.3,30
2026-09-03 03:35:04,,,,,0.57,0.93,11.73,91.23,11.5,8.36,30
2026-09-03 04:04:57,,,,,0.57,0.93,11.86,93.38,11.25,8.3,30
2026-09-03 04:34:51,,,,,0.57,0.93,11.53,90.71,11,8.3,30
2026-09-03 05:04:44,,,,,0.57,0.93,11.29,93.02,11,8.3,30
2026-09-03 05:34:37,,,,,0.57,0.93,11.27,93.03,10.75,8.3,30
2026-09-03 06:04:30,,,,,0.57,0.93,10.59,94.58,10.25,8.31,30
2026-09-03 06:34:23,,,,,0.56,0.93,10.33,95.45,9.75,8.3,30
2026-09-03 07:04:16,,,,,0.56,0.93,10.32,94.06,9.75,8.3,30
2026-09-03 07:34:10,,,,,0.56,0.93,10.95,95.21,10.25,8.35,30
2026-09-03 08:04:05,,,,,0.57,0.93,11.41,93.54,11.25,8.32,30
2026-09-03 08:36:27,,,,,0.57,0.93,12.38,89.04,12.75,8.32,29
2026-09-03 09:06:23,,,,,0.57,0.93,14.95,79.58,14.25,8.34,29
2026-09-03 09:36:29,,,,,0.57,0.93,13.98,83.24,19.25,8.34,29
2026-09-03 10:06:21,,,,,0.57,0.93,14.22,83.27,19.75,8.4,29
2026-09-03 10:36:18,,,,,0.56,0.93,14.86,82.14,21.25,8.42,29
2026-09-03 11:06:10,,,,,0.57,0.93,15.53,79.29,21.75,8.37,29
2026-09-03 11:36:03,,,,,0.57,0.93,17.01,73.06,22.75,8.38,29
2026-09-03 12:06:01,,,,,0.57,0.93,19.41,64.61,25.25,8.39,29
2026-09-03 12:35:57,,,,,0.57,0.93,19.89,61.78,26,8.38,29
2026-09-03 13:05:50,,,,,0.57,0.93,19.84,60.67,24,8.37,29
2026-09-03 13:35:42,,,,,0.57,0.93,20.71,56.11,24,8.37,29
2026-09-03 14:05:38,,,,,0.57,0.93,21.38,55.4,26,8.37,29
2026-09-03 14:35:33,,,,,0.57,0.93,21.19,55.46,26,8.37,29
2026-09-03 15:05:25,,,,,0.57,0.93,20.19,61.86,24.25,8.36,29
2026-09-03 15:35:20,,,,,0.57,0.93,20.85,58.21,27,8.38,29
2026-09-03 16:05:15,,,,,0.58,0.93,20.74,63.15,27,8.36,29
2026-09-03 16:35:08,,,,,0.58,0.93,21.93,52.4,27.5,8.36,29
2026-09-03 17:05:02,,,,,0.58,0.93,21.69,50.45,28,8.37,29
2026-09-03 17:34:54,,,,,0.57,0.93,21.8,49.42,27,8.37,29
2026-09-03 18:04:43,,,,,0.57,0.93,18.32,56.89,22,8.34,29
2026-09-03 18:34:31,,,,,0.56,0.93,17.53,52.72,18.25,8.34,29
2026-09-03 19:04:21,,,,,0.57,0.93,16.89,57.22,17,8.37,29
2026-09-03 19:34:13,,,,,0.56,0.93,16.17,57.8,16.25,8.34,29
2026-09-03 20:04:05,,,,,0.56,0.93,14.8,69.89,15,8.34,29
2026-09-03 20:36:23,,,,,0.56,0.93,13.33,75.63,13.75,8.33,28
2026-09-03 21:06:13,,,,,0.56,0.93,12.56,78.6,12.5,8.3,28
2026-09-03 21:36:05,,,,,0.56,0.93,11.4,83.84,11.5,8.32,28
2026-09-03 22:05:56,,,,,0.56,0.93,10.98,82.84,10.75,8.33,28
2026-09-03 22:35:49,,,,,0.56,0.93,9.9,84.17,10,8.32,28
2026-09-03 23:05:40,,,,,0.56,0.93,9.75,87.46,9.5,8.3,28
2026-09-03 23:35:33,,,,,0.56,0.93,9.38,87.86,9.25,8.3,28
2026-09-04 00:05:26,,,,,0.56,0.93,9.2,87.53,9,8.32,28
2026-09-04 00:35:18,,,,,0.56,0.93,8.82,88.58,8.5,8.32,28
2026-09-04 01:05:12,,,,,0.56,0.93,8.7,90.86,8.25,8.32,28
2026-09-04 01:35:04,,,,,0.56,0.93,8.32,90.15,8,8.3,28
2026-09-04 02:04:57,,,,,0.56,0.93,8.2,91.28,7.75,8.3,28
2026-09-04 02:34:50,,,,,0.56,0.93,8.11,90.29,7.25,8.32,28
2026-09-04 03:04:45,,,,,0.57,0.93,7.64,91.78,7.25,8.3,28
2026-09-04 03:34:40,,,,,0.56,0.93,6.77,91.85,7,8.3,28
2026-09-04 04:04:32,,,,,0.56,0.93,6.94,93.79,6.5,8.31,28
2026-09-04 04:34:25,,,,,0.56,0.93,6.92,95.59,6.5,8.31,28
2026-09-04 05:04:18,,,,,0.56,0.93,6.72,94.17,6.25,8.3,28
2026-09-04 05:34:11,,,,,0.56,0.93,6.42,94.01,6,8.3,28
2026-09-04 06:04:05,,,,,0.56,0.93,6.73,96.94,5.75,8.36,28
2026-09-04 06:33:58,,,,,0.56,0.93,6.51,96.57,5.75,8.3,28
2026-09-04 07:03:51,,,,,0.56,0.93,6.12,96.29,5.5,8.29,28
2026-09-04 07:33:46,,,,,0.56,0.93,7.08,94.47,5.75,8.3,28
2026-09-04 08:03:54,,,,,0.56,0.93,14.39,68.46,12.5,8.3,28
2026-09-04 08:36:23,,,,,0.56,0.93,14.44,68.83,16.75,8.34,30
2026-09-04 09:06:21,,,,,0.56,0.93,14.66,70.04,19.25,8.34,30
2026-09-04 09:36:13,,,,,0.56,0.94,11.96,80.78,19.25,8.38,30
2026-09-04 10:06:01,,,,,0.56,0.94,12,79.05,17.5,8.41,30
2026-09-04 10:35:55,,,,,0.56,0.93,13.67,69.84,19,8.38,30
2026-09-04 11:05:51,,,,,0.56,0.94,14.21,65.48,21.75,8.37,30
2026-09-04 11:35:43,,,,,0.56,0.94,14.84,70.98,20.75,8.36,30
2026-09-04 12:05:35,,,,,0.56,0.94,16.06,63.21,21,8.36,30
2026-09-04 12:35:29,,,,,0.56,0.94,16.91,57.73,21.5,8.37,30
2026-09-04 13:05:22,,,,,0.56,0.94,17.43,65.1,20.25,8.38,30
2026-09-04 13:35:16,,,,,0.56,0.94,17.99,58.96,20.25,8.37,30
2026-09-04 14:05:12,,,,,0.57,0.94,18.94,53.91,22.75,8.37,30
2026-09-04 14:35:07,,,,,0.57,0.94,19.44,55.4,24.25,8.36,30
2026-09-04 15:05:04,,,,,0.57,0.94,20.81,47.74,26.75,8.38,30
2026-09-04 15:35:02,,,,,0.57,0.94,21.26,50.54,28.25,8.37,30
2026-09-04 16:04:58,,,,,0.57,0.94,21.87,48.91,29.25,8.37,30
2026-09-04 16:34:52,,,,,0.57,0.94,21.73,51.42,28.75,8.36,30
2026-09-04 17:04:45,,,,,0.56,0.94,22.34,51.47,28,8.38,30
2026-09-04 17:34:38,,,,,0.57,0.94,22.64,50.85,27.5,8.37,30
2026-09-04 18:04:29,,,,,0.56,0.94,18.55,65.66,23,8.35,30
2026-09-04 18:34:14,,,,,0.56,0.94,15.89,69.75,18.25,8.33,30
2026-09-04 19:04:03,,,,,0.56,0.94,15.13,74.02,15.75,8.35,30
2026-09-04 19:33:53,,,,,0.56,0.94,13.36,74.51,14,8.34,30
2026-09-04 20:03:44,,,,,0.56,0.94,12.36,81.52,13,8.39,30
2026-09-04 20:35:57,,,,,0.56,0.94,11.68,81.83,12,8.33,31
2026-09-04 21:05:49,,,,,0.56,0.94,11.22,82.13,11,8.28,31
2026-09-04 21:35:41,,,,,0.56,0.94,10.81,85.56,10.5,8.32,31
2026-09-04 22:05:34,,,,,0.56,0.94,9.86,86.31,10,8.32,31
2026-09-04 22:35:27,,,,,0.56,0.94,9.83,84.07,9.25,8.32,31
2026-09-04 23:05:20,,,,,0.55,0.94,9.58,88.27,9,8.33,31
2026-09-04 23:35:13,,,,,0.56,0.94,8.67,88.8,8.75,8.32,31
2026-09-05 00:05:06,,,,,0.55,0.94,8.5,89.08,8,8.32,31
2026-09-05 00:34:59,,,,,0.56,0.94,7.8,88.43,7.5,8.32,31
2026-09-05 01:04:52,,,,,0.56,0.94,8.29,90.07,7.25,8.32,31
2026-09-05 01:34:45,,,,,0.56,0.94,7.19,91.52,7.25,8.32,31
2026-09-05 02:04:39,,,,,0.55,0.94,7.19,92.28,6.75,8.31,31
2026-09-05 02:34:33,,,,,0.56,0.94,7.19,92.4,6.5,8.3,31
2026-09-05 03:04:26,,,,,0.56,0.94,6.85,91.94,6.5,8.32,31
2026-09-05 03:34:19,,,,,0.56,0.94,6.9,93.37,6.25,8.3,31
2026-09-05 04:04:13,,,,,0.56,0.94,6.32,95.36,5.75,8.3,31
2026-09-05 04:34:07,,,,,0.56,0.94,5.69,94.54,5.75,8.36,31
2026-09-05 05:03:59,,,,,0.56,0.94,5.67,93.57,5.5,8.3,31
2026-09-05 05:33:52,,,,,0.56,0.94,5.74,97.41,5.25,8.3,31
2026-09-05 06:03:44,,,,,0.56,0.94,5.67,97.79,5,8.3,31
2026-09-05 06:33:38,,,,,0.55,0.94,5.43,95.53,5,8.3,31
2026-09-05 07:03:31,,,,,0.56,0.94,5.13,96.18,4.75,8.29,31
2026-09-05 07:33:27,,,,,0.56,0.94,7.72,85.58,6,8.3,31
2026-09-05 08:03:34,,,,,0.56,0.94,12.99,71.14,10,8.3,31
2026-09-05 08:36:10,,,,,0.56,0.94,13.61,70.59,16.25,8.35,29
2026-09-05 09:06:08,,,,,0.56,0.94,14.26,68.22,18.25,8.36,29
2026-09-05 09:36:01,,,,,0.56,0.94,12.45,74.22,17.75,8.37,29
2026-09-05 10:05:57,,,,,0.55,0.94,11.74,81.07,18.5,8.42,29
2026-09-05 10:35:47,,,,,0.55,0.94,13.42,62.65,18.75,8.37,29
2026-09-05 11:05:44,,,,,0.56,0.94,14.36,64.1,21.25,8.36,29
2026-09-05 11:35:36,,,,,0.56,0.94,15.82,52.41,21,8.38,29
2026-09-05 12:05:29,,,,,0.56,0.94,17.86,49.76,21.75,8.37,29
2026-09-05 12:35:25,,,,,0.56,0.94,18.09,57.85,21.75,8.37,29
2026-09-05 13:05:19,,,,,0.56,0.94,18.73,50.71,22,8.36,29
2026-09-05 13:35:16,,,,,0.56,0.94,19.92,44.77,23.5,8.38,29
2026-09-05 14:05:12,,,,,0.56,0.94,21.11,42.86,24.25,8.37,29
2026-09-05 14:35:05,,,,,0.56,0.94,21.28,47.94,24.75,8.38,29
2026-09-05 15:05:00,,,,,0.57,0.94,22.08,39.09,27.25,8.38,29
2026-09-05 15:34:59,,,,,0.56,0.94,23.32,42.27,29.75,8.36,29
2026-09-05 16:04:53,,,,,0.56,0.94,23.17,43.76,29.5,8.38,29
2026-09-05 16:34:46,,,,,0.56,0.94,23.16,37.64,29,8.36,29
2026-09-05 17:04:40,,,,,0.56,0.94,23.5,38.68,30,8.37,29
2026-09-05 17:34:34,,,,,0.57,0.94,23.34,41.15,29.75,8.36,29
2026-09-05 18:04:23,,,,,0.56,0.94,19.72,48.76,23.75,8.34,29
2026-09-05 18:34:08,,,,,0.56,0.94,18.61,46.95,19.75,8.33,29
2026-09-05 19:03:58,,,,,0.56,0.94,17.69,46.79,18,8.33,29
2026-09-05 19:33:50,,,,,0.55,0.94,16.73,48.68,16.75,8.35,29
2026-09-05 20:03:42,,,,,0.55,0.94,15.03,64.53,15.5,8.27,29
2026-09-05 20:36:01,,,,,0.55,0.94,14.1,71.69,14,8.33,29
2026-09-05 21:05:52,,,,,0.55,0.94,11.79,74.25,12.5,8.32,29
2026-09-05 21:35:43,,,,,0.55,0.94,11.34,76.08,11.25,8.32,29
2026-09-05 22:05:36,,,,,0.55,0.94,10.35,77.87,10.5,8.3,29
2026-09-05 22:35:28,,,,,0.55,0.94,9.65,81.35,9.75,8.32,29
2026-09-05 23:05:21,,,,,0.55,0.94,9.08,82.33,9,8.32,29
2026-09-05 23:35:13,,,,,0.55,0.94,8.82,84.32,8.5,8.32,29
2026-09-06 01:05:06,,,,,0.55,0.94,8.31,85.51,8,8.32,29
2026-09-06 01:34:59,,,,,0.55,0.94,8.22,86.99,7.75,8.24,29
2026-09-06 02:04:52,,,,,0.55,0.94,7.57,87.72,7.25,8.32,29
2026-09-06 02:34:45,,,,,0.55,0.94,7.39,88.83,7,8.3,29
2026-09-06 03:04:38,,,,,0.56,0.94,7.33,90.8,6.75,8.37,29
2026-09-06 03:34:30,,,,,0.55,0.94,6.51,91.02,6.25,8.32,29
2026-09-06 04:04:23,,,,,0.55,0.94,6.68,93.07,6,8.3,29
2026-09-06 04:34:16,,,,,0.55,0.94,6.51,95.65,5.75,8.3,29
2026-09-06 05:04:09,,,,,0.55,0.94,6.25,96.74,5.5,8.3,29
2026-09-06 05:34:02,,,,,0.55,0.94,5.71,93.96,5.25,8.3,29
2026-09-06 06:03:55,,,,,0.55,0.94,5.32,96.56,5,8.3,29
2026-09-06 06:33:48,,,,,0.55,0.94,5.24,95.96,4.75,8.3,29
2026-09-06 07:03:42,,,,,0.55,0.94,4.94,94.86,4.5,8.3,29
2026-09-06 07:33:35,,,,,0.55,0.94,4.86,94.36,4.5,8.3,29
2026-09-06 08:03:27,,,,,0.55,0.94,5.15,98.16,4.25,8.3,29
2026-09-06 08:33:23,,,,,0.55,0.94,10.05,74.6,6.25,8.3,29
2026-09-06 09:03:41,,,,,0.55,0.94,14.61,62.97,16,8.3,29
2026-09-06 09:36:12,,,,,0.55,0.94,16.6,58.09,20.75,8.34,29
2026-09-06 10:06:06,,,,,0.55,0.95,15.49,57.23,21.5,8.35,29
2026-09-06 10:36:00,,,,,0.55,0.94,14.24,62.99,21.75,8.38,29
2026-09-06 11:05:50,,,,,0.55,0.94,14.2,61.2,21.75,8.42,29
2026-09-06 11:35:42,,,,,0.55,0.94,15.09,61.58,21.75,8.38,29
2026-09-06 12:05:36,,,,,0.55,0.94,16.67,58.55,23.5,8.38,29
2026-09-06 12:35:28,,,,,0.55,0.94,17.77,61.5,23.25,8.37,29
2026-09-06 13:05:21,,,,,0.56,0.94,19.42,42.36,23.5,8.38,29
2026-09-06 13:35:16,,,,,0.55,0.94,20.59,39.19,23,8.36,29
2026-09-06 14:05:09,,,,,0.56,0.94,21.49,43.1,22.5,8.38,29
2026-09-06 14:35:03,,,,,0.56,0.94,21.92,36.19,23,8.36,29
2026-09-06 15:04:59,,,,,0.56,0.95,22.25,28.95,24,8.38,29
2026-09-06 15:34:55,,,,,0.56,0.94,22.33,30.75,25.25,8.37,29
2026-09-06 16:04:49,,,,,0.56,0.94,22.31,39.35,25.75,8.38,29
2026-09-06 16:34:44,,,,,0.56,0.94,22.25,35.34,27,8.37,29
2026-09-06 17:04:38,,,,,0.56,0.94,22.45,37.49,27.5,8.37,29
2026-09-06 17:34:32,,,,,0.56,0.94,22.85,32.69,28.25,8.37,29
2026-09-06 18:04:29,,,,,0.56,0.94,22.83,36.32,29.5,8.37,29
2026-09-06 18:34:21,,,,,0.57,0.94,21.88,40.42,28.75,8.38,29
2026-09-06 19:04:10,,,,,0.56,0.94,17.9,49.46,22.75,8.36,29
2026-09-06 19:33:55,,,,,0.56,0.94,16.51,54.4,17.75,8.36,29
2026-09-06 20:03:45,,,,,0.55,0.94,15.54,55.1,16,8.33,29
2026-09-06 20:33:37,,,,,0.55,0.95,14.94,55.86,14.75,8.34,29
2026-09-06 21:03:29,,,,,0.55,0.94,14.14,62.18,14,8.33,29
2026-09-06 21:35:43,,,,,0.55,0.95,13.08,60.87,13,8.32,29
2026-09-06 22:05:35,,,,,0.55,0.94,11.9,67.77,12.25,8.33,29
2026-09-06 22:35:27,,,,,0.55,0.95,11.4,75.46,11,8.34,29
2026-09-06 23:05:19,,,,,0.55,0.95,10.53,73.47,10.25,8.32,29
2026-09-06 23:35:12,,,,,0.55,0.95,10.37,67.79,9.75,8.32,29
2026-09-07 00:05:04,,,,,0.55,0.95,8.78,79.33,9.25,8.33,29
2026-09-07 00:34:56,,,,,0.55,0.94,7.53,83.38,8,8.33,29
2026-09-07 01:04:48,,,,,0.55,0.95,7.06,84.3,7,8.32,29
2026-09-07 01:34:41,,,,,0.55,0.95,6.51,85.54,6.5,8.32,29
2026-09-07 02:04:35,,,,,0.55,0.94,6.41,88.07,6,8.26,29
2026-09-07 02:34:29,,,,,0.54,0.95,6.55,88.9,5.75,8.3,29
2026-09-07 03:04:21,,,,,0.55,0.95,5.86,88.35,5.75,8.3,29
2026-09-07 03:34:14,,,,,0.55,0.95,5.48,89.85,5,8.3,29
2026-09-07 04:04:07,,,,,0.55,0.95,5.11,89.67,4.75,8.3,29
2026-09-07 04:34:01,,,,,0.55,0.95,5.42,89.59,4.75,8.32,29
2026-09-07 05:03:54,,,,,0.55,0.95,4.6,91.59,4.5,8.3,29
2026-09-07 05:33:48,,,,,0.55,0.94,4.59,93.53,4,8.3,29
2026-09-07 06:03:40,,,,,0.55,0.94,4.06,92.46,4,8.29,29
2026-09-07 06:33:34,,,,,0.55,0.95,4.25,91.12,3.75,8.3,29
2026-09-07 07:03:28,,,,,0.55,0.95,4.18,93.03,3.75,8.3,29
2026-09-07 07:33:20,,,,,0.55,0.95,4.22,97.05,3.5,8.3,29
2026-09-07 08:03:15,,,,,0.55,0.95,4.22,96,3.5,8.3,29
2026-09-07 08:33:11,,,,,0.55,0.94,8.65,77.99,5.5,8.29,29
2026-09-07 09:03:25,,,,,0.55,0.94,13.37,63.16,12.75,8.32,29
2026-09-07 09:35:54,,,,,0.55,0.94,13.62,62.52,17.25,8.32,28
2026-09-07 10:05:53,,,,,0.55,0.95,13.67,66.91,18.5,8.37,28
2026-09-07 10:35:45,,,,,0.55,0.94,11.06,77.8,18,8.38,28
2026-09-07 11:05:38,,,,,0.55,0.94,11.37,72.07,17.75,8.43,28
2026-09-07 11:35:29,,,,,0.55,0.95,11.68,67.82,17,8.38,28
2026-09-07 12:05:22,,,,,0.55,0.95,12.84,64.56,18,8.36,28
2026-09-07 12:35:18,,,,,0.55,0.95,13.75,66.94,18.75,8.37,28
2026-09-07 13:05:10,,,,,0.55,0.95,14.85,65.71,18.75,8.37,28
2026-09-07 13:35:04,,,,,0.55,0.95,15.53,63.4,19,8.36,28
2026-09-07 14:04:58,,,,,0.55,0.95,16.26,62.12,18.75,8.37,28
2026-09-07 14:34:53,,,,,0.55,0.95,17.22,60.49,19.25,8.38,28
2026-09-07 15:04:49,,,,,0.55,0.95,18.27,55.01,21,8.37,28
2026-09-07 15:34:47,,,,,0.55,0.95,19.86,45.07,23.25,8.36,28
2026-09-07 16:04:43,,,,,0.55,0.95,20.48,40.45,25.25,8.37,28
2026-09-07 16:34:37,,,,,0.56,0.95,20.8,37.18,26,8.37,28
2026-09-07 17:04:32,,,,,0.56,0.95,20.72,40.16,26.25,8.37,28
2026-09-07 17:34:25,,,,,0.56,0.95,20.71,41.01,25.75,8.36,28
2026-09-07 18:04:20,,,,,0.56,0.94,21.02,50.65,26,8.37,28
2026-09-07 18:34:14,,,,,0.56,0.95,20.48,44.43,26,8.37,28
2026-09-07 19:04:03,,,,,0.55,0.95,16.88,52.7,20.75,8.36,28
2026-09-07 19:33:49,,,,,0.55,0.95,15.98,52.15,17,8.33,28
2026-09-07 20:03:40,,,,,0.54,0.95,15.04,53.68,15.25,8.35,28
2026-09-07 20:33:31,,,,,0.54,0.95,13.76,61.1,14,8.33,28
2026-09-07 21:03:24,,,,,0.55,0.95,13.09,63.47,13,8.35,28
2026-09-07 21:35:43,,,,,0.55,0.95,12.36,63.27,12.25,8.33,28
2026-09-07 22:05:34,,,,,0.55,0.95,11.64,66.8,11.5,8.36,28
2026-09-07 22:35:27,,,,,0.55,0.95,11.07,74.09,10.75,8.33,28
2026-09-07 23:05:19,,,,,0.55,0.95,9.42,81.09,9.75,8.32,28
2026-09-07 23:35:12,,,,,0.55,0.95,8.6,81.39,9,8.31,28
