fecha,ph,conductividad_us_cm,temperatura_agua_c,oxigeno_disuelto_mg_l,distancia_agua_m,profundidad_m,temperatura_aire_c,humedad_aire_pct,temperatura_sistema_c,voltaje_v,senal_csq
2025-12-04 20:23:22,,,,,1.14,14.62,17.86,78.56,21.25,8.14,31
2025-12-04 20:53:11,,,,,0,14.62,17.41,79.29,19.25,8.14,31
2025-12-04 21:23:02,,,,,0,14.62,16.76,82.37,18,8.14,31
2025-12-04 21:55:06,,,,,0,14.62,16.72,82.74,17.75,8.05,31
2025-12-04 22:24:59,,,,,1.15,14.62,16.48,83.02,17.25,8.13,31
2025-12-04 22:54:52,,,,,1.15,14.62,16.03,84.32,16.75,8.13,31
2025-12-04 23:24:45,,,,,1.14,14.62,15.78,85.76,16.25,8.05,31
2025-12-04 23:54:38,,,,,1.15,14.62,15.18,89.75,16,8.05,31
2025-12-05 00:24:31,,,,,1.15,14.62,14.65,92,15.5,8.05,31
2025-12-05 00:54:24,,,,,1.14,14.62,14.6,93.45,15.25,8.05,31
2025-12-05 01:24:18,,,,,1.15,14.62,13.92,93.88,15,8.05,31
2025-12-05 01:54:10,,,,,1.15,14.62,14.13,95.03,14.5,8.05,31
2025-12-05 02:24:03,,,,,1.15,14.62,13.6,96.26,14.25,8.05,31
2025-12-05 02:53:56,,,,,1.15,14.62,13.13,95.56,14,8.05,31
2025-12-05 03:23:48,,,,,1.15,14.62,12.87,96.32,13.75,8.05,31
2025-12-05 03:53:40,,,,,1.15,14.62,13.18,96.99,13.5,8.05,31
2025-12-05 04:23:33,,,,,1.15,14.62,12.69,97.43,13.5,8.05,31
2025-12-05 04:53:26,,,,,1.15,14.62,12.86,99.52,13.25,8.05,31
2025-12-05 05:23:19,,,,,1.15,14.62,13.51,98.53,13.25,8.05,31
2025-12-05 05:53:14,,,,,1.15,14.62,13.91,94.12,14,8.05,31
2025-12-05 06:23:09,,,,,1.15,14.62,14.55,92.52,14.5,8.05,31
2025-12-05 06:53:04,,,,,1.15,14.62,14.94,92.42,15,8.05,31
2025-12-05 07:22:59,,,,,1.15,14.62,15.15,92.24,15.75,8.05,31
2025-12-05 07:52:54,,,,,1.15,14.62,15.42,91.31,16.25,8.05,31
2025-12-05 08:22:49,,,,,1.15,14.62,16.38,87.94,17.5,8.05,31
2025-12-05 08:52:43,,,,,1.15,14.62,17.21,84.96,18.5,8.05,31
2025-12-05 09:22:43,,,,,1.16,14.62,16.81,86.97,21.5,8.05,31
2025-12-05 09:54:54,,,,,1.16,14.62,18.49,82.08,25,8.05,31
2025-12-05 10:24:53,,,,,1.15,14.62,20.19,74.41,27.5,8.05,31
2025-12-05 10:54:42,,,,,1.15,14.62,20.75,73.88,26,8.05,31
2025-12-05 11:24:34,,,,,1.14,14.62,22.22,69.65,26,8.13,31
2025-12-05 11:54:31,,,,,1.15,14.62,24.03,63.44,27.75,8.05,31
2025-12-05 12:24:26,,,,,1.14,14.62,23.83,68.09,28.25,8.05,31
2025-12-05 12:54:20,,,,,1.15,14.62,25.87,58.94,28.75,8.13,31
2025-12-05 13:24:13,,,,,1.15,14.62,27.26,50.61,30,8.05,31
2025-12-05 13:54:11,,,,,1.15,14.62,27.65,50.46,32.5,8.13,31
2025-12-05 14:24:07,,,,,1.15,14.62,29.63,52.07,34.25,8.05,31
2025-12-05 14:53:58,,,,,1.14,14.62,30.62,44.18,34,8.05,31
2025-12-05 15:23:51,,,,,1.15,14.62,33.58,37.78,36,8.05,31
2025-12-05 15:53:45,,,,,1.15,14.62,32.44,37.17,36.5,8.05,31
2025-12-05 16:23:39,,,,,1.15,14.62,33.84,34.06,37.25,8.15,31
2025-12-05 16:53:35,,,,,1.15,14.62,33.88,36.31,39.25,8.16,31
2025-12-05 17:23:27,,,,,1.16,14.62,33.55,35.1,38.25,8.05,31
2025-12-05 17:53:17,,,,,1.17,14.62,33.17,35.7,36.75,8.05,31
2025-12-05 18:23:10,,,,,1.15,14.62,30.67,42.89,35.75,8.14,31
2025-12-05 18:53:01,,,,,1.16,14.62,29.57,43.76,34.5,8.14,31
2025-12-05 19:22:49,,,,,1.17,14.62,28.54,46.15,32.25,8.14,31
2025-12-05 19:52:41,,,,,1.17,14.62,26.17,50.76,31.25,8.14,31
2025-12-05 20:22:27,,,,,0,14.62,24.35,57.12,27.75,8.14,31
2025-12-05 20:52:16,,,,,1.16,14.62,22.84,60.19,25.5,8.05,31
2025-12-05 21:22:06,,,,,1.16,14.62,21.61,62.08,23.5,8.05,31
2025-12-05 21:54:04,,,,,1.15,14.62,21.01,63.54,22.5,8.05,31
2025-12-05 22:23:57,,,,,1.15,14.62,20.46,66.38,21.5,8.05,31
2025-12-05 22:53:49,,,,,1.15,14.62,19.38,72.41,20.75,8.05,31
2025-12-05 23:23:41,,,,,1.15,14.62,18.2,73.7,20,8.05,31
2025-12-05 23:53:32,,,,,1.15,14.62,18.37,72.85,19,8.05,31
2025-12-06 00:23:24,,,,,1.15,14.62,17.47,76.41,18.5,8.05,31
2025-12-06 00:53:16,,,,,1.15,14.62,15.9,82.02,17.5,8.05,31
2025-12-06 01:23:07,,,,,1.15,14.62,15.83,82.16,16.75,8.05,31
2025-12-06 01:52:58,,,,,1.15,14.62,16.71,80.43,16.5,8.05,31
2025-12-06 02:22:50,,,,,1.15,14.62,14.68,88.4,16,8.05,31
2025-12-06 02:52:42,,,,,1.15,14.62,15.13,88.21,15.5,8.05,31
2025-12-06 03:22:34,,,,,1.15,14.62,14.91,86.73,15.75,8.05,31
2025-12-06 03:52:27,,,,,1.15,14.62,14.63,88.82,15.25,8.05,31
2025-12-06 04:22:20,,,,,1.15,14.62,15.51,88.2,15.5,8.05,31
2025-12-06 04:52:14,,,,,1.15,14.62,15.01,88.95,15.25,8.05,31
2025-12-06 05:22:09,,,,,1.15,14.62,14.26,90.83,15,8.05,31
2025-12-06 05:52:03,,,,,1.16,14.62,15.91,87.82,15.75,8.05,31
2025-12-06 06:21:56,,,,,1.15,14.62,14.64,94.55,15.5,8.05,31
2025-12-06 06:51:50,,,,,1.15,14.62,14.56,88.75,15.25,8.05,31
2025-12-06 07:21:43,,,,,1.16,14.62,15.1,87.5,15.25,8.05,31
2025-12-06 07:51:39,,,,,1.15,14.62,17.08,81.46,16.75,8.05,31
2025-12-06 08:21:38,,,,,1.16,14.62,19.16,72.97,19.75,8.05,31
2025-12-06 08:51:38,,,,,1.16,14.62,19.01,74.52,24.5,8.05,31
2025-12-06 09:21:30,,,,,1.16,14.62,19.45,74.27,24.75,8.05,31
2025-12-06 09:53:33,,,,,1.16,14.62,20.6,69.34,26.75,8.05,31
2025-12-06 10:23:28,,,,,1.16,14.62,21.69,69.43,27,8.05,31
2025-12-06 10:53:22,,,,,1.16,14.62,23.29,65.78,27.5,8.13,31
2025-12-06 11:23:18,,,,,1.16,14.62,24.6,61.09,29.25,8.14,31
2025-12-06 11:53:12,,,,,1.16,14.62,24.62,54.98,29.75,8.13,31
2025-12-06 12:23:03,,,,,1.16,14.62,25.32,55.04,29.25,8.05,31
2025-12-06 12:52:57,,,,,1.15,14.62,25.42,58.04,29.5,8.14,31
2025-12-06 13:22:48,,,,,0,14.62,24.13,58.87,28.5,8.14,31
2025-12-06 13:52:39,,,,,1.16,14.62,24,57.34,27.25,8.13,31
2025-12-06 14:22:31,,,,,1.16,14.62,24.4,55.93,27,8.13,31
2025-12-06 14:52:26,,,,,1.16,14.62,23.44,59.15,27,8.05,31
2025-12-06 15:22:19,,,,,1.15,14.62,26.23,51.32,28,8.14,31
2025-12-06 15:52:16,,,,,1.16,14.62,26.91,45.27,29.5,8.13,31
2025-12-06 16:22:10,,,,,1.16,14.62,25.73,51.27,30,8.14,31
2025-12-06 16:52:02,,,,,1.17,14.62,25.54,51.6,29.25,8.13,31
2025-12-06 17:21:55,,,,,1.16,14.62,25.55,48.49,29,8.14,31
2025-12-06 17:51:47,,,,,1.16,14.62,25.21,53.16,28.5,8.14,31
2025-12-06 18:21:38,,,,,1.16,14.62,23.3,59.91,27,8.05,31
2025-12-06 18:51:29,,,,,1.16,14.62,22.92,62.1,25.5,8.05,31
2025-12-06 19:21:20,,,,,1.16,14.62,22.52,65.3,24.75,8.13,31
2025-12-06 19:51:11,,,,,1.16,14.62,21.79,69.21,23.75,8.05,31
2025-12-06 20:21:04,,,,,1.16,14.62,21.09,70.37,22.75,8.13,31
2025-12-06 20:50:55,,,,,1.16,14.62,20.9,74.22,22,8.05,31
2025-12-06 21:20:48,,,,,1.16,14.62,20.85,73.65,21.75,8.05,31
2025-12-06 21:52:48,,,,,1.16,14.62,20.28,77.16,21.5,8.05,31
2025-12-06 22:22:40,,,,,1.16,14.62,20.21,77.17,21,8.05,31
2025-12-06 22:52:33,,,,,1.17,14.62,18.8,75.51,20.25,8.05,31
2025-12-06 23:22:25,,,,,1.16,14.62,19.04,73.14,19.75,8.05,31
2025-12-06 23:52:18,,,,,1.16,14.62,19.41,73.74,19.75,8.05,31
2025-12-07 00:22:10,,,,,1.15,14.62,19.06,73.22,19.75,8.05,31
2025-12-07 00:52:03,,,,,1.16,14.62,18.83,80.58,19.5,8.05,31
2025-12-07 01:21:56,,,,,1.16,14.62,16.83,80.82,18.75,8.05,31
2025-12-07 01:51:47,,,,,1.17,14.62,17.67,77.15,18,8.05,31
2025-12-07 02:21:39,,,,,1.16,14.62,17.01,81.29,17.75,8.05,31
2025-12-07 02:51:30,,,,,1.17,14.62,16.74,81.91,17.5,8.05,31
2025-12-07 03:21:22,,,,,1.16,14.62,16.56,82.59,17.25,8.05,31
2025-12-07 03:51:15,,,,,1.16,14.62,16.08,82.71,17,8.05,31
2025-12-07 04:21:07,,,,,1.16,14.62,15.8,85.31,16.5,8.05,31
2025-12-07 04:51:00,,,,,1.15,14.62,15.72,87.51,16.25,8.05,31
2025-12-07 05:20:54,,,,,1.15,14.62,16.02,87.88,16.25,8.05,31
2025-12-07 05:50:48,,,,,1.16,14.62,15.47,89.17,16.25,8.05,31
2025-12-07 06:20:41,,,,,1.15,14.62,15.95,88.34,16.25,8.05,31
2025-12-07 06:50:34,,,,,1.16,14.62,15.96,90.34,16.25,8.05,31
2025-12-07 07:20:27,,,,,1.16,14.62,15.95,87.49,16.25,8.05,31
2025-12-07 07:50:20,,,,,1.16,14.62,16.49,86.58,16.75,8.05,31
2025-12-07 08:20:14,,,,,1.16,14.62,16.1,88.77,17.25,8.05,31
2025-12-07 08:50:08,,,,,1.16,14.62,16.65,86.38,17.5,8.05,31
2025-12-07 09:20:03,,,,,1.16,14.62,17.28,84.11,18.25,8.05,31
2025-12-07 09:52:08,,,,,1.16,14.62,17.51,82.32,18.75,8.05,31
2025-12-07 10:22:02,,,,,1.16,14.62,17.99,83,19.5,8.05,31
2025-12-07 10:51:58,,,,,1.16,14.62,19.03,77.75,20.75,8.05,31
2025-12-07 11:21:53,,,,,1.16,14.62,20.08,72.68,22.25,8.05,31
2025-12-07 11:51:48,,,,,1.16,14.62,20.97,71.45,23.75,8.05,31
2025-12-07 12:21:42,,,,,1.16,14.62,20.31,73.42,24,8.05,31
2025-12-07 12:51:37,,,,,1.16,14.62,22.34,67.61,24.75,8.05,31
2025-12-07 13:21:33,,,,,1.16,14.62,23.25,63.63,26.25,8.05,31
2025-12-07 13:51:28,,,,,1.16,14.62,24,61.7,27.5,8.05,31
2025-12-07 14:21:24,,,,,1.16,14.62,25.17,59.04,28.75,8.05,31
2025-12-07 14:51:16,,,,,1.16,14.62,25.58,60.28,29.5,8.13,31
2025-12-07 15:21:13,,,,,1.16,14.62,27.17,57.12,31,8.13,31
2025-12-07 15:51:09,,,,,1.17,14.62,27.52,53.71,32.75,8.05,31
2025-12-07 16:21:00,,,,,1.17,14.62,27.26,56.56,31.75,8.13,31
2025-12-07 16:50:54,,,,,1.16,14.62,27,55.62,31.5,8.05,31
2025-12-07 17:20:46,,,,,1.16,14.62,28.03,52.18,31.75,8.14,31
2025-12-07 17:50:37,,,,,1.17,14.62,27.78,53.58,30.5,8.13,31
2025-12-07 18:20:32,,,,,1.17,14.62,28.52,49.75,31.25,8.13,31
