fecha,ph,conductividad_us_cm,temperatura_agua_c,oxigeno_disuelto_mg_l,distancia_agua_m,profundidad_m,temperatura_aire_c,humedad_aire_pct,temperatura_sistema_c,voltaje_v,senal_csq
2026-07-01 12:36:07,,,,,0,0.46,13.8,52.86,17.75,6.81,29
2026-07-01 13:06:07,,,,,0,0.45,15.06,46.93,19.75,6.81,29
2026-07-01 13:36:02,,,,,0,0.45,14.07,46.44,19.25,6.81,29
2026-07-01 14:05:58,,,,,0,0.45,14.12,49.4,19.25,6.81,29
2026-07-01 14:35:56,,,,,0,0.45,14.45,48.48,19.75,6.82,29
2026-07-01 15:05:53,,,,,0,0.45,14.48,46.34,20.5,6.81,29
2026-07-01 15:35:49,,,,,0,0.45,14.99,45.85,20.75,6.83,29
2026-07-01 16:05:46,,,,,0,0.45,16.27,43.23,22.25,6.81,29
2026-07-01 16:35:45,,,,,0,0.44,17.34,40.56,24,6.81,29
2026-07-01 17:05:42,,,,,0,0.44,12.11,55.49,22,6.81,29
2026-07-01 17:35:25,,,,,0,0.44,10.07,64.19,16.25,6.81,29
2026-07-01 18:05:12,,,,,0,0.44,8.96,66.23,12.5,6.81,29
2026-07-01 18:35:03,,,,,0,0.44,7.51,69.67,10,6.78,29
2026-07-01 19:04:55,,,,,0,0.44,5.94,79.32,8,6.81,29
2026-07-01 19:34:47,,,,,0,0.44,5.61,76.57,6.5,6.79,29
2026-07-01 20:04:40,,,,,0,0.44,4.3,85.63,5.5,6.8,29
2026-07-01 20:36:42,,,,,0,0.44,3.66,81.28,4.5,6.8,26
2026-07-01 21:06:36,,,,,0,0.44,3.1,81.56,3.75,6.79,26
2026-07-01 21:36:30,,,,,0,0.44,2.41,83.99,3,6.79,26
2026-07-01 22:06:26,,,,,0,0.44,2.08,85.06,2.5,6.76,26
2026-07-01 22:36:21,,,,,0,0.44,1.54,85.38,2,6.79,26
2026-07-01 23:06:15,,,,,0,0.44,1.18,87.24,1.25,6.77,26
2026-07-01 23:36:11,,,,,0,0.44,0.81,89.02,1,6.78,26
2026-07-02 00:06:05,,,,,0,0.45,0.45,89.46,0.5,6.78,26
2026-07-02 00:36:01,,,,,0,0.45,0.08,89.69,0.25,6.78,26
2026-07-02 01:05:56,,,,,0,0.45,-0.12,90.78,,6.77,26
2026-07-02 01:35:52,,,,,0,0.45,-0.5,91.97,,6.76,26
2026-07-02 02:05:47,,,,,0,0.45,-0.75,92.09,,6.76,26
2026-07-02 02:35:42,,,,,0,0.45,-0.88,93.09,,6.76,26
2026-07-02 03:05:37,,,,,0,0.45,-1.32,93.07,,6.76,26
2026-07-02 03:35:32,,,,,0,0.45,-1.42,93.71,,6.73,26
2026-07-02 04:05:27,,,,,0,0.45,-1.44,94.01,,6.75,26
2026-07-02 04:35:23,,,,,0,0.45,-1.73,93.97,,6.73,26
2026-07-02 05:05:18,,,,,0,0.45,-1.86,94.87,,6.74,26
2026-07-02 05:35:14,,,,,0,0.45,-2.06,94.94,,6.75,26
2026-07-02 06:05:08,,,,,0,0.45,-2.04,95.83,,6.72,26
2026-07-02 06:35:03,,,,,0,0.45,-2.01,95.9,,6.73,26
2026-07-02 07:04:59,,,,,0,0.46,-2.03,96.04,,6.74,26
2026-07-02 07:34:55,,,,,0,0.46,-2.23,95.98,,6.72,26
2026-07-02 08:04:50,,,,,0,0.46,-2.15,96.16,,6.7,26
2026-07-02 08:36:54,,,,,0,0.46,-1.59,96.46,,6.71,23
2026-07-02 09:06:51,,,,,0,0.46,0.3,96.53,,6.72,23
2026-07-02 09:36:51,,,,,0,0.46,1.91,88.75,0.25,6.71,23
2026-07-02 10:06:52,,,,,0,0.46,3.85,84.72,3,6.71,23
2026-07-02 10:36:53,,,,,0,0.46,6.75,75.2,5.25,6.69,23
2026-07-02 11:06:54,,,,,0,0.46,9.42,67.01,8.25,6.72,23
2026-07-02 11:36:58,,,,,0,0.46,11.65,58.37,12,6.72,23
2026-07-02 12:07:02,,,,,0,0.46,13.03,54.05,15.75,6.72,23
2026-07-02 12:37:03,,,,,0,0.45,15.67,49.83,17.75,6.74,23
2026-07-02 13:07:02,,,,,0,0.45,15.32,49.02,20.25,6.75,23
2026-07-02 13:37:02,,,,,0,0.45,16.03,44.65,22,6.73,23
2026-07-02 14:07:00,,,,,0,0.45,17.58,43.73,22.5,6.76,23
2026-07-02 14:36:56,,,,,0,0.45,16.24,45.16,22.75,6.76,23
2026-07-02 15:06:54,,,,,0,0.45,16.47,48.73,23.5,6.77,23
2026-07-02 15:36:49,,,,,0,0.45,19.32,41.35,24,6.76,23
2026-07-02 16:06:50,,,,,0,0.45,18.55,41.01,26.75,6.76,23
2026-07-02 16:36:45,,,,,0,0.44,17.38,44.72,26.75,6.76,23
2026-07-02 17:06:38,,,,,0,0.44,11.84,60.22,23.5,6.76,23
2026-07-02 17:36:21,,,,,0,0.44,9.67,69.38,17.25,6.73,23
2026-07-02 18:06:07,,,,,0,0.44,7.63,77.61,13,6.76,23
2026-07-02 18:35:56,,,,,0,0.44,6.7,77.13,10,6.75,23
2026-07-02 19:05:47,,,,,0,0.44,5.84,81.73,8,6.74,23
2026-07-02 19:35:41,,,,,0,0.44,5.02,80.59,6.5,6.74,23
2026-07-02 20:05:34,,,,,0,0.44,4.56,79.62,5.25,6.72,23
2026-07-02 20:37:48,,,,,0,0.44,3.52,81.25,4.5,6.73,22
2026-07-02 21:07:42,,,,,0,0.44,3.08,83.73,3.75,6.73,22
2026-07-02 21:37:38,,,,,0,0.44,2.55,84.65,3,6.72,22
2026-07-02 22:07:33,,,,,0,0.45,2.18,85.58,2.5,6.71,22
2026-07-02 22:37:27,,,,,0,0.45,1.42,86.43,2,6.71,22
2026-07-02 23:07:21,,,,,0,0.45,1.04,86.49,1.5,6.7,22
2026-07-02 23:37:16,,,,,0,0.45,0.68,87.54,0.75,6.67,22
2026-07-03 00:07:11,,,,,0,0.45,0.35,88.94,0.5,6.69,22
2026-07-03 00:37:06,,,,,0,0.45,0.1,90.45,0.25,6.67,22
2026-07-03 01:07:01,,,,,0,0.45,-0.36,91.02,,6.67,22
2026-07-03 01:36:56,,,,,0,0.45,-0.7,91.02,,6.67,22
2026-07-03 02:06:51,,,,,0,0.45,-0.76,92.41,,6.67,22
2026-07-03 02:36:47,,,,,0,0.45,-0.91,93.16,,6.66,22
2026-07-03 03:06:43,,,,,0,0.45,-1.27,92.12,,6.66,22
2026-07-03 03:36:37,,,,,0,0.45,-1.12,94.08,,6.66,22
2026-07-03 04:06:32,,,,,0,0.45,-1.52,93.7,,6.66,22
2026-07-03 04:36:29,,,,,0,0.45,-1.57,94.8,,6.66,22
2026-07-03 05:06:24,,,,,0,0.45,-1.82,94.42,,6.66,22
2026-07-03 05:36:22,,,,,0,0.46,-1.9,95.34,,6.66,22
2026-07-03 06:06:18,,,,,0,0.46,-2.11,95.45,,6.66,22
2026-07-03 06:36:14,,,,,0,0.46,-2.15,95.61,,6.66,22
2026-07-03 07:06:08,,,,,0,0.46,-2.48,94.98,,6.65,22
2026-07-03 07:36:04,,,,,0,0.46,-2.72,94.51,,6.65,22
2026-07-03 08:06:01,,,,,0,0.46,-2.65,95.34,,6.65,22
2026-07-03 08:38:17,,,,,0,0.46,-2.84,94.49,,6.63,27
2026-07-03 09:08:13,,,,,0,0.46,-1.22,95.57,,6.6,27
2026-07-03 09:38:12,,,,,0,0.46,1.21,92.45,,6.64,27
2026-07-03 10:08:13,,,,,0,0.46,3.19,85.73,2,6.64,27
2026-07-03 10:38:14,,,,,0,0.46,6.07,77.63,4.5,6.61,27
2026-07-03 11:08:16,,,,,0,0.46,9.43,66.98,8,6.63,27
2026-07-03 11:38:20,,,,,0,0.46,11.56,62.05,12,6.63,27
2026-07-03 12:08:25,,,,,0,0.46,13.49,52.65,15.25,6.65,27
2026-07-03 12:38:26,,,,,0,0.46,14.97,49.1,18.25,6.66,27
2026-07-03 13:08:25,,,,,0,0.45,14.49,52.62,19.5,6.66,27
2026-07-03 13:38:23,,,,,0,0.45,15.75,52.14,20.25,6.66,27
2026-07-03 14:08:21,,,,,0,0.45,17.69,47.87,22,6.68,27
2026-07-03 14:38:18,,,,,0,0.45,16.83,45.42,22.25,6.69,27
2026-07-03 15:08:16,,,,,0,0.45,16.13,46.35,22.75,6.68,27
2026-07-03 15:38:10,,,,,0,0.45,16.4,46.24,22.25,6.7,27
2026-07-03 16:08:07,,,,,0,0.45,18.84,41.33,23.25,6.66,27
2026-07-03 16:38:07,,,,,0,0.45,19.23,40.17,26,6.69,27
2026-07-03 17:08:01,,,,,0,0.44,12.11,63.4,23.5,6.69,27
2026-07-03 17:37:44,,,,,0,0.44,9.89,72.67,17,6.66,27
2026-07-03 18:07:30,,,,,0,0.44,8.3,77.34,13,6.68,27
2026-07-03 18:37:19,,,,,0,0.44,7.1,80.63,10.25,6.67,27
2026-07-03 19:07:10,,,,,0,0.44,5.98,80.43,8.25,6.65,27
2026-07-03 19:37:04,,,,,0,0.44,5.38,79.73,6.5,6.66,27
2026-07-03 20:06:58,,,,,0,0.44,4.45,80.95,5.5,6.66,27
2026-07-03 20:39:00,,,,,0,0.44,4.03,83.44,4.75,6.66,21
2026-07-03 21:08:55,,,,,0,0.45,3.66,86.27,4,6.65,21
2026-07-03 21:38:50,,,,,0,0.45,3.2,87.82,3.5,6.64,21
2026-07-03 22:08:44,,,,,0,0.45,2.54,87.07,3,6.64,21
2026-07-03 22:38:39,,,,,0,0.45,2.16,87.92,2.5,6.61,21
2026-07-03 23:08:33,,,,,0,0.45,2.13,90.79,2,6.6,21
2026-07-03 23:38:27,,,,,0,0.45,1.43,88.99,1.75,6.62,21
2026-07-04 00:08:22,,,,,0,0.45,1.21,89.69,1.25,6.61,21
2026-07-04 00:38:17,,,,,0,0.45,0.84,91.39,0.75,6.61,21
2026-07-04 01:08:13,,,,,0,0.45,0.37,90.19,0.5,6.6,21
2026-07-04 01:38:08,,,,,0,0.45,0.19,91.28,0.25,6.59,21
2026-07-04 02:08:02,,,,,0,0.45,-0.47,91.65,,6.59,21
2026-07-04 02:37:57,,,,,0,0.45,-0.51,93.29,,6.59,21
2026-07-04 03:07:52,,,,,0,0.45,-0.72,93.2,,6.59,21
2026-07-04 03:37:47,,,,,0,0.45,-1.1,93.73,,6.59,21
2026-07-04 04:07:43,,,,,0,0.45,-1.18,93.56,,6.59,21
2026-07-04 04:37:38,,,,,0,0.45,-1.2,95.4,,6.58,21
2026-07-04 05:07:34,,,,,0,0.45,-1.2,96.17,,6.58,21
2026-07-04 05:37:30,,,,,0,0.45,-1.33,95.41,,6.58,21
2026-07-04 06:07:26,,,,,0,0.46,-1.52,96.01,,6.58,21
2026-07-04 06:37:23,,,,,0,0.46,-1.58,96.64,,6.56,21
2026-07-04 07:07:18,,,,,0,0.46,-1.87,96.4,,6.55,21
2026-07-04 07:37:15,,,,,0,0.46,-2.03,96.47,,6.54,21
2026-07-04 08:07:11,,,,,0,0.46,-2.27,96.02,,6.55,21
2026-07-04 08:39:36,,,,,0,0.46,-1.44,96.1,,6.54,29
2026-07-04 09:09:34,,,,,0,0.46,-0.09,95.08,,6.54,29
2026-07-04 09:39:33,,,,,0,0.46,2.95,88.91,0.5,6.54,29
2026-07-04 10:09:36,,,,,0,0.46,4.88,80.42,3.5,6.56,29
2026-07-04 10:39:37,,,,,0,0.46,7.27,73.72,6,6.56,29
2026-07-04 11:09:38,,,,,0,0.46,9.65,65.99,8.75,6.56,29
2026-07-04 11:39:42,,,,,0,0.46,13.1,54.03,13.5,6.58,29
2026-07-04 12:09:47,,,,,0,0.46,12.53,56.55,17,6.58,29
2026-07-04 12:39:40,,,,,0,0.46,12.25,59.72,15.75,6.57,29
2026-07-04 13:09:35,,,,,0,0.45,12.29,59.58,15,6.59,29
2026-07-04 13:39:29,,,,,0,0.45,12.31,59.51,14.5,6.59,29
2026-07-04 14:09:25,,,,,0,0.45,11.78,57.93,14.25,6.59,29
2026-07-04 14:39:19,,,,,0,0.45,11.26,59.21,13.5,6.59,29
2026-07-04 15:09:13,,,,,0,0.45,10.83,57.96,12.75,6.59,29
2026-07-04 15:39:07,,,,,0,0.45,10.04,62.26,11.5,6.58,29
2026-07-04 16:09:01,,,,,0,0.45,9.71,64.81,10.75,6.58,29
2026-07-04 16:38:56,,,,,0,0.45,9.52,66.74,10.25,6.57,29
2026-07-04 17:08:51,,,,,0,0.45,8.96,69.67,9.75,6.57,29
2026-07-04 17:38:46,,,,,0,0.44,8.91,70.31,9.25,6.56,29
2026-07-04 18:08:41,,,,,0,0.44,8.52,72.98,9,6.56,29
2026-07-04 18:38:36,,,,,0,0.44,8.12,75.24,8.75,6.54,29
2026-07-04 19:08:30,,,,,0,0.44,7.51,74.96,8.25,6.54,29
2026-07-04 19:38:25,,,,,0,0.44,7.19,74.17,7.75,6.55,29
2026-07-04 20:08:20,,,,,0,0.44,5.57,83.04,7,6.54,29
2026-07-04 20:40:20,,,,,0,0.44,5.24,82.42,6,6.53,26
2026-07-04 21:10:14,,,,,0,0.44,4.76,85.38,5.5,6.53,26
2026-07-04 21:40:10,,,,,0,0.44,4.83,83.97,5,6.51,26
2026-07-04 22:10:05,,,,,0,0.44,5.03,85.15,5,6.51,26
2026-07-04 22:40:00,,,,,0,0.44,5.54,82.71,5.25,6.51,26
2026-07-04 23:09:57,,,,,0,0.44,5.53,82.33,5.5,6.51,26
2026-07-04 23:39:53,,,,,0,0.44,5.47,82.19,5.5,6.51,26
2026-07-05 00:09:49,,,,,0,0.44,5.88,87.57,6,6.51,26
2026-07-05 00:39:46,,,,,0,0.44,6.18,94.35,6,6.51,26
2026-07-05 01:09:41,,,,,0,0.44,5.96,97.07,6.25,6.51,26
2026-07-05 01:39:37,,,,,0,0.44,5.92,98.47,6,6.51,26
2026-07-05 02:09:33,,,,,0,0.44,5.9,99.35,6,6.51,26
2026-07-05 02:39:29,,,,,0,0.44,5.84,99.33,6,6.51,26
2026-07-05 03:09:24,,,,,0,0.44,5.75,99.6,5.75,6.51,26
2026-07-05 03:39:21,,,,,0,0.44,5.52,99.68,5.75,6.51,26
2026-07-05 04:09:16,,,,,0,0.44,4.96,100,5.25,6.51,26
2026-07-05 04:39:11,,,,,0,0.44,4.05,100,4.5,6.49,26
2026-07-05 05:09:06,,,,,0,0.44,3.25,99.92,4,6.48,26
2026-07-05 05:39:00,,,,,0,0.44,3.03,100,3.25,6.5,26
2026-07-05 06:08:56,,,,,0,0.43,2.93,100,3,6.48,26
2026-07-05 06:38:51,,,,,0,0.43,2.13,100,2.75,6.49,26
2026-07-05 07:08:46,,,,,0,0.43,2.45,100,2.5,6.49,26
2026-07-05 07:38:41,,,,,0,0.43,2.18,100,2.25,6.49,26
2026-07-05 08:08:37,,,,,0,0.43,2.21,100,2,6.48,26
2026-07-05 08:40:44,,,,,0,0.43,2.64,100,2.25,6.47,21
2026-07-05 09:10:41,,,,,0,0.43,3.92,100,2.75,6.46,21
2026-07-05 09:40:39,,,,,0,0.43,5.62,100,4,6.46,21
2026-07-05 10:10:39,,,,,0,0.43,6.88,93.7,6,6.47,21
2026-07-05 10:40:39,,,,,0,0.43,8.77,84.7,7.5,6.46,21
2026-07-05 11:10:38,,,,,0,0.43,10.56,83.77,9.75,6.45,21
2026-07-05 11:40:40,,,,,0,0.43,12.48,73.12,13,6.49,21
2026-07-05 12:10:42,,,,,0,0.43,13.88,64.87,15.75,6.47,21
2026-07-05 12:40:41,,,,,0,0.43,14.75,60.33,17.25,6.5,21
2026-07-05 13:10:40,,,,,0,0.43,16.15,54.93,19,6.51,21
2026-07-05 13:40:37,,,,,0,0.44,16.97,52.26,20,6.5,21
2026-07-05 14:10:36,,,,,0,0.44,16.77,51.39,21.5,6.53,21
2026-07-05 14:40:36,,,,,0,0.44,17.07,49.95,23.25,6.53,21
2026-07-05 15:10:33,,,,,0,0.44,19.44,47.6,24.25,6.52,21
2026-07-05 15:40:32,,,,,0,0.44,18.4,46.46,25.5,6.54,21
2026-07-05 16:10:30,,,,,0,0.44,20.36,41.28,27.5,6.54,21
2026-07-05 16:40:30,,,,,0,0.44,21.04,41.53,29.75,6.53,21
2026-07-05 17:10:24,,,,,0,0.44,12.35,68.7,26,6.52,21
2026-07-05 17:40:04,,,,,0,0.44,9.66,82.96,18.25,6.52,21
2026-07-05 18:09:49,,,,,0,0.44,8.44,86.28,13.75,6.51,21
2026-07-05 18:39:38,,,,,0,0.44,7.38,90.72,10.5,6.51,21
2026-07-05 19:09:30,,,,,0,0.44,6.85,90.69,8.5,6.51,21
2026-07-05 19:39:22,,,,,0,0.44,5.98,90.74,7.25,6.5,21
2026-07-05 20:09:16,,,,,0,0.44,5.59,90.85,6.5,6.51,21
2026-07-05 20:42:10,,,,,0,0.44,5.15,89.7,6,6.45,22
2026-07-06 08:46:16,,,,,0,0.46,1.58,88.33,0.75,6.37,26
2026-07-06 09:16:13,,,,,0,0.46,2.82,82.94,1.5,6.37,26
2026-07-06 09:46:12,,,,,0,0.46,5.76,76.88,3.5,6.37,26
2026-07-06 10:16:15,,,,,0,0.46,6.99,73.2,6.25,6.37,26
2026-07-06 10:46:15,,,,,0,0.46,8.78,68.74,8.25,6.38,26
2026-07-06 11:16:16,,,,,0,0.46,11.14,57.76,11.25,6.38,26
2026-07-06 11:46:18,,,,,0,0.46,12.57,57.23,13.75,6.39,26
2026-07-06 12:16:20,,,,,0,0.46,14.61,49.58,16.25,6.4,26
2026-07-06 12:46:20,,,,,0,0.45,15.7,45.55,18,6.38,26
2026-07-06 13:16:20,,,,,0,0.45,16.46,44.27,20.25,6.37,26
2026-07-06 13:46:17,,,,,0,0.45,16.48,41.97,20.25,6.39,26
2026-07-06 14:16:14,,,,,0,0.45,18.16,33.64,21.75,6.39,26
2026-07-06 14:46:15,,,,,0,0.45,20.66,39.01,24.5,6.4,26
2026-07-06 15:16:12,,,,,0,0.45,20,42.18,24.75,6.4,26
2026-07-06 15:46:07,,,,,0,0.44,20.63,33.53,25.25,6.42,26
2026-07-06 16:16:07,,,,,0,0.44,20.87,38.29,27.25,6.38,26
2026-07-06 16:45:57,,,,,0,0.44,18.07,53.8,24,6.41,26
2026-07-06 17:15:46,,,,,0,0.44,14.49,56.96,20.75,6.41,26
2026-07-06 17:45:34,,,,,0,0.44,12.56,64.68,17.25,6.38,26
2026-07-06 18:15:24,,,,,0,0.44,10.3,74.8,14.25,6.4,26
2026-07-06 18:45:15,,,,,0,0.44,9.02,79.83,12,6.39,26
2026-07-06 19:15:07,,,,,0,0.44,8.39,72.42,10.25,6.37,26
2026-07-06 19:45:00,,,,,0,0.44,8.16,72.1,9,6.37,26
2026-07-06 20:14:54,,,,,0,0.44,7.25,75.07,8.25,6.37,26
2026-07-06 20:46:57,,,,,0,0.44,6.44,79.76,7.75,6.32,23
2026-07-06 21:16:50,,,,,0,0.44,5.67,81.8,6.5,6.35,23
2026-07-06 21:46:43,,,,,0,0.44,5.1,83.55,6,6.35,23
2026-07-06 22:16:38,,,,,0,0.44,4.76,83.32,5,6.31,23
2026-07-06 22:46:33,,,,,0,0.45,4.8,79.07,5,6.33,23
2026-07-06 23:16:28,,,,,0,0.45,4.56,79.86,4.75,6.32,23
2026-07-06 23:46:22,,,,,0,0.45,3.55,84.85,4.25,6.31,23
2026-07-07 00:16:17,,,,,0,0.45,3.33,83.37,3.75,6.31,23
2026-07-07 00:46:12,,,,,0,0.45,3.04,82.78,3.5,6.31,23
2026-07-07 01:16:07,,,,,0,0.45,2.33,90.41,2.75,6.32,23
2026-07-07 01:46:02,,,,,0,0.45,2.12,86.33,2.25,6.31,23
2026-07-07 02:15:58,,,,,0,0.45,3,79.2,2.25,6.31,23
2026-07-07 02:45:56,,,,,0,0.45,3.7,77.99,3,6.31,23
2026-07-07 03:15:52,,,,,0,0.45,3.48,84.56,3.5,6.29,23
2026-07-07 03:45:48,,,,,0,0.45,2.58,83.56,3,6.3,23
2026-07-07 04:15:44,,,,,0,0.45,2.75,82.66,2.75,6.29,23
2026-07-07 04:45:40,,,,,0,0.45,2.71,82.72,2.75,6.29,23
2026-07-07 05:15:35,,,,,0,0.45,2.22,85.98,2.5,6.29,23
2026-07-07 05:45:31,,,,,0,0.45,2.02,87.16,2.25,6.29,23
2026-07-07 06:15:27,,,,,0,0.45,2.1,86.84,2.25,6.29,23
2026-07-07 06:45:23,,,,,0,0.45,2.18,85.79,2.25,6.29,23
2026-07-07 07:15:18,,,,,0,0.46,2.14,89.21,2.25,6.29,23
2026-07-07 07:45:14,,,,,0,0.46,2.45,88.81,2.25,6.29,23
2026-07-07 08:15:10,,,,,0,0.46,2.69,81.72,2.5,6.29,23
2026-07-07 08:47:33,,,,,0,0.46,2.92,82.81,2.75,6.28,29
2026-07-07 09:17:31,,,,,0,0.46,5.84,67.83,4,6.26,29
2026-07-07 09:47:31,,,,,0,0.46,8.88,64.05,6.25,6.29,29
2026-07-07 10:17:35,,,,,0,0.46,10.55,55.02,9.25,6.29,29
2026-07-07 10:47:36,,,,,0,0.46,13.8,51.56,12,6.29,29
2026-07-07 11:17:38,,,,,0,0.46,16.01,46.04,15,6.3,29
2026-07-07 11:47:43,,,,,0,0.45,19.47,38.05,19.75,6.3,29
2026-07-07 12:17:47,,,,,0,0.45,21.67,30.38,23.75,6.31,29
2026-07-07 12:47:46,,,,,0,0.45,23.02,27.63,26.25,6.34,29
2026-07-07 13:17:46,,,,,0,0.45,23.05,28.76,27.5,6.34,29
2026-07-07 13:47:42,,,,,0,0.45,23.26,26,28,6.34,29
2026-07-07 14:17:39,,,,,0,0.45,22.89,25.24,28.25,6.34,29
2026-07-07 14:47:31,,,,,0,0.45,23.16,32.57,27,6.34,29
2026-07-07 15:17:24,,,,,0,0.45,21.56,31.45,25.75,6.33,29
2026-07-07 15:47:17,,,,,0,0.45,20.32,40.29,23.75,6.32,29
2026-07-07 16:17:09,,,,,0,0.45,18.71,47.92,22.25,6.3,29
2026-07-07 16:47:01,,,,,0,0.44,17.52,42.9,20.75,6.31,29
2026-07-07 17:16:55,,,,,0,0.44,16.79,47.04,19.5,6.31,29
2026-07-07 17:46:47,,,,,0,0.44,15.19,58.83,17.75,6.31,29
2026-07-07 18:16:39,,,,,0,0.44,14.2,59.71,16,6.31,29
2026-07-07 18:46:32,,,,,0,0.44,13.48,61,15,6.3,29
2026-07-07 19:16:26,,,,,0,0.44,11.97,69.85,14,6.29,29
2026-07-07 19:46:20,,,,,0,0.44,11.45,69.31,13,6.28,29
2026-07-07 20:16:15,,,,,0,0.44,11.76,66.11,12.25,6.27,29
2026-07-07 20:48:20,,,,,0,0.44,11.11,71.34,12,6.26,28
2026-07-07 21:18:14,,,,,0,0.44,11.26,66.32,11.5,6.26,28
2026-07-07 21:48:10,,,,,0,0.44,11.38,64.62,11.5,6.25,28
2026-07-07 22:18:06,,,,,0,0.45,10.68,72.09,11.5,6.25,28
2026-07-07 22:48:00,,,,,0,0.45,9.22,75.68,10.5,6.26,28
2026-07-07 23:17:54,,,,,0,0.45,8.3,77.03,9.5,6.25,28
2026-07-07 23:47:47,,,,,0,0.45,8.09,77.7,8.5,6.25,28
2026-07-08 00:17:43,,,,,0,0.45,8.37,74.11,8.5,6.24,28
2026-07-08 00:47:38,,,,,0,0.45,8.18,80.58,8.5,6.25,28
2026-07-08 01:17:34,,,,,0,0.45,8.24,76.89,8.25,6.23,28
2026-07-08 01:47:30,,,,,0,0.45,7.58,81.72,8,6.23,28
2026-07-08 02:17:24,,,,,0,0.45,7.53,76.8,7.75,6.23,28
2026-07-08 02:47:19,,,,,0,0.45,7.81,74.87,7.75,6.22,28
2026-07-08 03:17:15,,,,,0,0.45,7.92,74.59,8,6.22,28
2026-07-08 03:47:13,,,,,0,0.45,7.58,77.76,8,6.23,28
2026-07-08 04:17:08,,,,,0,0.45,7.38,79.62,7.75,6.22,28
2026-07-08 04:47:04,,,,,0,0.45,7.2,77.22,7.5,6.22,28
2026-07-08 05:17:00,,,,,0,0.45,7.59,75.61,7.5,6.21,28
2026-07-08 05:46:55,,,,,0,0.45,7.43,78.83,7.5,6.22,28
2026-07-08 06:16:51,,,,,0,0.45,7.39,79.43,7.5,6.22,28
2026-07-08 06:46:48,,,,,0,0.45,7.46,76.16,7.75,6.22,28
2026-07-08 07:16:43,,,,,0,0.46,7.08,81.95,7.25,6.22,28
2026-07-08 07:46:40,,,,,0,0.46,6.83,81.61,7.25,6.22,28
2026-07-08 08:16:34,,,,,0,0.46,6.87,80.56,7,6.2,28
2026-07-08 08:48:39,,,,,0,0.46,7.27,80.61,7.25,6.2,28
2026-07-08 09:18:35,,,,,0,0.46,7.58,81.41,7.5,6.21,28
2026-07-08 09:48:33,,,,,0,0.46,8.78,75.21,8.25,6.21,28
2026-07-08 10:18:30,,,,,0,0.46,9.43,71.85,9,6.21,28
2026-07-08 10:48:28,,,,,0,0.46,10.33,66.66,10,6.21,28
2026-07-08 11:18:27,,,,,0,0.46,12.48,59.64,11.5,6.21,28
2026-07-08 11:48:27,,,,,0,0.46,13.84,55.51,14,6.21,28
2026-07-08 12:18:29,,,,,0,0.46,17.29,47.09,16.75,6.22,28
2026-07-08 12:48:30,,,,,0,0.46,16.39,51.16,18.75,6.2,28
2026-07-08 13:18:26,,,,,0,0.46,16.79,49.41,19.25,6.2,28
2026-07-08 13:48:23,,,,,0,0.46,17.17,53.36,19.75,6.22,28
2026-07-08 14:18:17,,,,,0,0.46,16.41,49.36,19.5,6.2,28
2026-07-08 14:48:12,,,,,0,0.46,16.16,50.4,18.75,6.22,28
2026-07-08 15:18:06,,,,,0,0.46,15.58,51.31,17.75,6.22,28
